"Teresa Southwick","928"
"Thomas Mc Guane","14720"
"Robert Kimmerle","14982"
"David Nevin","7387"
"Robert Fitzgerald","10349"
"Jaouen","7127"
"Charles Frederick Main","7685"
"Helias","9522"
"Carl Friedrich Von Weizsäcker","13760"
"Einar Haugen","12363"
"Ellen Rimbauer","481"
"Judith Reeves-Steven","3369"
"Norah Robinson Lofts","13285"
"Bernard Shaw","14707"
"Troon McAllister","3320"
"Michael Laimo","10050"
"Garrett Sutton","8227"
"Antonia Van Der Meer","14667"
"Sara Maitland","7400"
"Christopher Morley","12559"
"Edward Shorter","4179"
"Marion K. An","2843"
"Felice Holman","4684"
"Carlos Castillo","5261"
"Lois Paxton","15348"
"Sandra West Prowell","5107"
"Kevin Hart","6587"
"Lawrence Naumoff","5360"
"Darcy Frey","14632"
"John Mortimer","823"
"Kevin Sullivan","390"
"Marianne Fredriksson","5707"
"MaryJanice Davidson","11877"
"Will Self","3673"
"Edward De Bono","9674"
"Jamie O'Neill","14426"
"Judith Katzir","13874"
"Rhidian Brook","8920"
"Phyllis Galde","4165"
"Sven Böttcher","13682"
"Rachel North","15091"
"Richard Lischer","9313"
"Laura Lippman","1857"
"Thomas H. Cook","8912"
"Rotraut Susanne Berner","14658"
"Brian Doyle","4720"
"Brenda Clark","7379"
"Gabriele Haefs","1061"
"Ann Martin","8335"
"Tunku Halim","1881"
"Donald R. Schmitt","15055"
"Lori Handeland","1342"
"From The Editors Of Southwater","766"
"Werner Richter","8615"
"A. J. Hill","3240"
"Floyd Conner","14198"
"Mark Mathabane","2154"
"Isabel Fonseca","12100"
"Edwards","10679"
"Walt Morey","15433"
"Virginia Woolf","1706"
"Donald M. Goldstein","5931"
"Richard Woodman","7182"
"K. Jerben","10950"
"F. M. Cornford","12981"
"Brittiany A. Koren","14768"
"Libby Gelman-Waxner","14592"
"Estaban Maroto","10676"
"Rosamunde Pilcher","3779"
"Jenna McKnight","4019"
"Will Shetterly","10603"
"William C. Klatte","14174"
"James Creighton Ph.D.","73"
"Judith Kelman","240"
"Julie Hecht","8803"
"Michael Jecks","14606"
"William Dietrich","3782"
"Joanna Hershon","9922"
"Stephen W. Hawking","15615"
"Lauraine Snelling","5612"
"David Bevington","5572"
"Clay Reynolds","8813"
"James C. Hefley","7433"
"Rachel Harris L.C.S.W.  Ph","13023"
"Debbie Ford","10634"
"Edward Gorman","6360"
"John Travolta","12042"
"Thomas A. Stewart","2281"
"Peter Kussi","6574"
"Robin Goldstein","12496"
"John Dechancie","2506"
"V. S. Subrahmanian","4777"
"Brian Priestly","9648"
"Annette DeLore","8170"
"Ursula Segebrecht","8656"
"Wakako Yamauchi","2447"
"R. K. Narayan","3232"
"Rachel Simmons","12043"
"Roger Angell","1960"
"Mary Ann Martello","10067"
"Lucy Monroe","2164"
"Philip Smith","5437"
"Marie Hara","12071"
"Diane Haeger","7888"
"Martin Scot Kosins","12167"
"Kitty Maynard","11389"
"Bradley P. Warshauer","548"
"Francesca Lia Block","1674"
"Ann Charters","659"
"Andrew Carroll","12922"
"Mindy L. Klasky","4652"
"Frank Norris","15115"
"Lynn Coady","491"
"Anne Barone","4425"
"William Backus","14882"
"Ted Chiang","8030"
"Betty White","7971"
"Arthur Conan Doyle","4050"
"Kyle Spencer","12228"
"Ethan Black","2769"
"Rosemary Sassoon","6728"
"Patrick Gaffney","7106"
"THOMAS HETTCHE","7837"
"Allen Morgan","7378"
"Nathan Archer","14449"
"Camille Minichino","7816"
"H. M. Parshley","11781"
"DOLORES /LEE FRENCH","7429"
"Neal Barrett Jr.","125"
"Robin White","1624"
"Nyx Smith","2519"
"Vicki Iovine","4920"
"Joseph O`Connor","2558"
"Brigitte Walitzek","9075"
"Jean De Brunhoff","1140"
"Jean Thesman","13865"
"David Allen Hulse","393"
"Mark Olson","10149"
"Vivian Schulte","11412"
"Graham Joyce","10127"
"Joanne Shetler","15183"
"Sarah Waters","341"
"Sharon Kay Penman","2689"
"Pat Fairon","1661"
"D. B. C. Pierre","12263"
"Peter Sis","12999"
"Edith T. Mirante","5282"
"John Lawrence","8286"
"Robert M Pirsig","8060"
"Mark Antonacci","10929"
"J. D. Bisignani","12109"
"Tom McGregor","10000"
"Jonathan Coe","10254"
"Dik Browne","9735"
"Ail","12917"
"Eudora Welty","4261"
"Werner Gross","9835"
"E.S. Mooney","5619"
"Marian Babson","817"
"Mark R. Littleton","5830"
"Carol & Thomas","731"
"Lisa Jackson","584"
"Charles Higham","7560"
"Victoria Gotti","7947"
"Linda Lael Miller","1112"
"Ursula K. LeGuin","5410"
"Abbot George Burke","8067"
"Jane Green","1473"
"Ann Zwinger","6272"
"Paul Jennings","519"
"Michael F. Roizen  M.D.","6681"
"Jamie Suzanne","5767"
"Paul McGuire","15228"
"William Bridges","13824"
"Rachel Walton","10526"
"Hillary Rodham Clinton","11029"
"Jane Bicks","8504"
"Edward Burns","12195"
"Sherry Sontag","12332"
"Mark Kistler","12687"
"Alexandra Fuller","4118"
"Kristine Carlson","11329"
"James Long","6106"
"Harry Harrison","5874"
"Emma McLaughlin","5660"
"Jean Wells","10917"
"Christine Niven","15605"
"Jean Markale","10187"
"Justine Picardie","11831"
"Nancy Singer","9024"
"Kari A. Ronning","1856"
"A.C. Bhaktivedanta","10606"
"Craig Lagory","13782"
"Myron Miller","13096"
"Andrew Davidson","273"
"Anna Katherine Nicholas","7743"
"ï¿1/2mile Zola","6936"
"Michael Downing","14338"
"John Leguizamo","11770"
"Peter De Jonge","130"
"Robert Morgan","3799"
"Betsy Lewin","6947"
"Richard Bach","389"
"Robin  Cook","4479"
"George Elliott","15629"
"Gary Hamel","7073"
"David J. Lake","15321"
"Earthworks Group","2227"
"Joe Keenan","725"
"Karen Cushman","2675"
"Marian Thurm","4751"
"Krandall Kraus","4038"
"Jerry Bobrow","9601"
"Charles Bosworth Jr.","10697"
"Anne Kelleher","10361"
"Kathleen Nance","7534"
"Rosanne Bittner","6868"
"Mil Millington","507"
"Dava Sobel","2592"
"Phillip Margolin","3079"
"Claudia Keller","1143"
"Paul Wilson","1949"
"Sook Nyul Choi","8304"
"Sándor Márai","1369"
"Dominick Dunne","533"
"Lowen Clausen","12233"
"George Anastasia","12611"
"Mireille Cardot","7487"
"Rob","12207"
"John M. Cooper","983"
"Roe","4926"
"Betty Ren Wright","6708"
"Peter Haining","8287"
"Roy","147"
"Alain Domérieux","10273"
"Freda Warrington","5732"
"Ben Rice","9824"
"Miranda Sawyer","8053"
"Mary S. Lovell","13131"
"Steffie Hall","4599"
"Michael Lee West","4908"
"Ph.D. Heinowitz","14663"
"Teresa Crane","8417"
"Eleanor Estes","5730"
"Betty Macdonald","12234"
"Margaret Anne Doody","13918"
"Diana West","10506"
"Sora Inoue","14045"
"Alexandra Ripley","5335"
"Jean Estoril","5828"
"Robert B. Heilman","10445"
"Michael Hulse","1130"
"Carol Gardner","6181"
"David Lodge","755"
"Giovanni Boccaccio","9216"
"Dennis Rainey","1476"
"Leslie Gould","12601"
"Liz Rosenberg","14061"
"Bonnie Duran","1348"
"Kathryn Atwood","8679"
"Richard Eskit","1809"
"Robert Forrest Burgess","6949"
"Bill Shoemaker","9733"
"Pam Durban","11521"
"L. Sprague De Camp","4290"
"Anthony B Herbert","5778"
"Rachel Billington","4744"
"Sara Dowse","8523"
"Mark E. Thibodeaux","8935"
"Gita Mehta","11557"
"Bryan","13982"
"Paula Jhung","14704"
"Eric Beddows","11342"
"Bryan Cholfin","4904"
"Margaret Bunson","6510"
"Lagoon Books","12612"
"Jacqueline Carey","2132"
"Shirley Felts","14429"
"Nancy Stevenson","5141"
"Karen Kendall","10103"
"Angel Milan","11663"
"Jay Heinrichs","6940"
"John Grafton","8294"
"Patrick Quillin","11028"
"Debbi Rawlins","10563"
"Constance Urdang","13469"
"Alan Landsburg","15147"
"Oliver Stone","12187"
"Irene Allen","12294"
"Lorelei King","1433"
"J Smith","1647"
"Allan W Eckert","2865"
"Wei Hui","3425"
"Richard Setlowe","15245"
"Eugenia Price","3591"
"Seppo Ed Farrey","10875"
"Alan H. Cohen","10618"
"John Mclaren","14365"
"etc.","10651"
"Harvey R. Greenberg","10765"
"Dr. Paul Carus","5392"
"Barbara Robinette Moss","6048"
"Richie Tankersley Cusick","8368"
"Kristin Hannah","556"
"Upton Sinclair","4586"
"Stuart Atkinson","10288"
"Thomas William Simpson","2036"
"Philippe Djian","4098"
"Robert Hudson","14583"
"Helene Karmasin","9980"
"Stephen J. Adler","11873"
"Donna M. Jackson","12731"
"Stephen Fuentes","4412"
"Chris Kenry","4892"
"Robert Bramson","9149"
"Steve Alten","2337"
"Jeanne Hendricks","14888"
"Barbara Olson","11009"
"Lucius Shepard","4815"
"David Bischoff","2516"
"Katherine Neville","4692"
"Bernie S. Siegel","4321"
"Frederick D. Huebner","13314"
"Ted Hughes","272"
"James Baen","6776"
"David LaRochelle","10815"
"David Quammen","5896"
"Tim Guenard","5199"
"Kim La Fave","11123"
"Stuart Friedman","4432"
"Jan Berenson","5048"
"Douglas Clegg","5268"
"Mary Kay McComas","12353"
"Robert Hughes","1985"
"Cathy Cash Spellman","1332"
"Marjorie Winn","8066"
"Clyde Edgerton","5044"
"Thomas Schlück","194"
"Sara Swan Miller","15412"
"Henry Rollins","5588"
"Robert Donald Spector","13288"
"Iain Zaczek","7397"
"Luann Udell","7633"
"Oriah","8367"
"Deborah Coates","9883"
"Sylvie Le Bon De","14823"
"Steven Spruill","5852"
"Anne Fine","4377"
"Janette Hall","13811"
"Michael Hague","11406"
"Kanan","9040"
"Petra Hrabak","8695"
"James Bovard","5174"
"Colonel David H. Hackworth","9147"
"Lewis Orde","1392"
"Marilyn Vos Savant","4495"
"Curt Gentry","2986"
"Philippe Garner","12321"
"Cynthia Harrod-Eagles","12238"
"A. N. Roquelaure","4793"
"Ron Petrusha","10583"
"Greg Hargreaves","10833"
"Tom Shroder","5585"
"Mary Engelbreit","12368"
"James M. Henslin","7279"
"Frank Viviano","6112"
"Nina Grunfeld","11285"
"Joshua Reynolds","13025"
"Todd Brewster","1201"
"Emily Jenkins","3441"
"Kjersti Hoff Baez","4513"
"Caryl Phillips","7805"
"Elizabeth Marshall Thomas","5486"
"Carol Higgins Clark","736"
"Mike Dringenberg","297"
"Christine Pullein-Thompson","15405"
"James D. Berkley","7320"
"Lois Faye Dyer","903"
"Phil Farrand","9508"
"P.G. Wodehouse","2598"
"Michele B. Slung","10209"
"Hannah McCouch","11104"
"Jessica Macbeth","9370"
"Thomas Shaw","15015"
"Leora Krygier","4997"
"M. M. Kaye","1577"
"Mechtild Sandberg","7347"
"Nelson Mandela","12082"
"Don Peppers","4895"
"Tratschke","9840"
"Mark Garland","8724"
"Bernard Lorthol","10088"
"Deborah Martin","6492"
"Michael Horowitz","3992"
"Guy Cardwell","14107"
"David M. Friedman","3588"
"Edgar Rice Burroughs","5789"
"Denis Mack Smith","13395"
"Ulrich Bitz","9404"
"Jim Kjelgaard","15432"
"Philip Jose Farmer","11050"
"Trisha Alexander","11574"
"Lucy Ellmann","8923"
"Phyllis Tickle","12798"
"John Walsh","12910"
"Norma J. Bumgarner","10520"
"Elke Wehr","7844"
"Susan M. Love","8672"
"Jonathan Harr","1314"
"Jude Watson","2916"
"Robert D. Marcus","10993"
"Jerry Greenfield","3161"
"Paul Lopez","10083"
"Eric Berne","9410"
"Max Allan Collins","714"
"David Drake","3078"
"Colette","6544"
"Jamie Smith","6229"
"Rosalie Maggio","1961"
"John M. Daniel","7191"
"P S Rushforth","9675"
"C. J. Carmichael","11661"
"Stefanie Matteson","14655"
"Tim Dorsey","488"
"Laurel Aziz","8444"
"Karin Fossum","4316"
"Johnny Molloy","420"
"Marguerite Kelly","4245"
"John Griesemer","1204"
"Brian Vesey-Fitzgerald","11832"
"Peter N. Nelson","2196"
"Dennis Lee","13517"
"Irene Nießen","7229"
"Andreï Kourkov","4628"
"Clement C. Moore","13031"
"Kay-Marie James","6249"
"Anna Clarke","2162"
"Susanna Moore","2143"
"Richard Grimes","8538"
"Sally Martin","15208"
"Wulf Bergner","1145"
"Saskia Bo","5988"
"Linz","11622"
"Clara Claiborne Park","11508"
"David Harrington","6164"
"Mark Juergensmeyer","9864"
"Joseph Mugnaini","7491"
"Federico Andahazi","1685"
"Muriel Bradley","11582"
"Michael Bergin","3818"
"Mary Francis Shura","8466"
"Lowell Bair","2984"
"Lind","6194"
"Richard Baudians","10464"
"Susan Collin Marks","5565"
"Mark Baker","2027"
"Jewell Parker Rhodes","12313"
"Dani Sinclair","9525"
"Laverne Harrell Clark","7363"
"Lorraine Johnson-Coleman","12038"
"Nadia M. Christen","6004"
"T. Cole-Whittaker","6683"
"Henry Collins","3236"
"Velda Johnston","9203"
"Duncan Heaster","11360"
"Blake Morrison","10292"
"Heidi-Marie Blackwel","12504"
"Sherman Alexie","8548"
"Charles S. Carver","9139"
"Charles A. Lindbergh","10812"
"Edith Konecky","1312"
"Diana Bryan","5762"
"Jacques Chambon","695"
"H. W. Fowler","13375"
"John D. Woodbridge","14937"
"Birgit H. Hölscher","7227"
"David Magarshack","9504"
"Elizabeth August","9299"
"Helen Prejean","8793"
"Georg Adler","9838"
"Chris Adrian","6790"
"Anita Rau Badami","12316"
"Adele Lang","529"
"Jack Higgins","713"
"Carol K. Mack","6054"
"Catherine Lim","7867"
"Yolanda Joe","7875"
"Andrew Bender","7033"
"Marc Reisner","946"
"Kathleen O'Brien","13209"
"Pearl Cleage","3489"
"Ian Carr","9646"
"Trevor Blount","7670"
"Cathy Guisewite","3095"
"Duncan J. Watts","3201"
"Joseph Gies","13884"
"Haskel Frankel","2972"
"A.L. Alexander","5465"
"Shmuley Boteach","3988"
"Frances Itani","9273"
"Paperblank Book Company","14877"
"Catharina Day","4504"
"Arthur Cook","5534"
"Kirsten Larsen","5676"
"Robert Alexander","3656"
"Charles Archer","10983"
"Andi Watson","12491"
"Robert L. Clifton","5058"
"Dina Gray","8781"
"Jack Kerouac","658"
"Kirsten Bakis","4945"
"Carson Mccullers","13329"
"Robert M. Eversz","8665"
"Alice Rhea","14756"
"Kimberlee K. Kovach","14245"
"Virginia Blain","2346"
"Kimberly Hahn","12794"
"Bill Hinds","13007"
"Lee Batchler","13859"
"Jay Brandon","4211"
"Richard Platt","10624"
"Emlyn Rees","4712"
"Ed Glinert","8136"
"Michael Swan","10467"
"Annette Funicello","10538"
"Norma Farber","15427"
"Fernando De Valenzuela","15586"
"Jack Womack","4281"
"Leslie Parrott","11337"
"Bill Pronzini","13323"
"Lawrence E. Cahoone","7290"
"Elizabeth Somer","8103"
"Lincoln Child","1327"
"Ruth Baetz","3951"
"Friso Henstra","15421"
"Chuck","10012"
"E. Adamson Hoebel","14761"
"R. Forster","2944"
"KARLA /LANSDOWNE/SAVE HOCKER","4009"
"Leo Tolstoy","427"
"Catherine Cookson","9306"
"Mary Karr","2336"
"Jerzy Kosinski","7063"
"Patricia Barnes-Svarney","2729"
"Judy Press","6921"
"Robert Poe","5006"
"Thomas Elsaesser","1132"
"Barbara Seuling","4833"
"Melina Marchetta","7314"
"Francesca Marciano","539"
"Louis Begley","3793"
"Patty Martirosian","12778"
"Freya L","12150"
"Joyce Reardon","482"
"Greta K. Nagel","5487"
"Larry Keenan","12260"
"Melinda Metz","7271"
"Yves Hersant","6956"
"Norman Denny","6805"
"Prosper Mérimée","4795"
"Kenneth Grahame","264"
"Marcia T. Jones","3260"
"Gladys Knight","9422"
"Margaret Cho","12189"
"Hugh Sebag-Montefiore","4907"
"Laurie Bauer","10431"
"Joan Elliot Pickart","15401"
"J.-P. Mayer","8334"
"Alice Turner Curtis","11158"
"Pam Binder","10360"
"Madeleine Ker","15220"
"Barbara Johnson","11876"
"Elizabeth Breuilly","11769"
"David Larkin","2195"
"Pierre Berton","6240"
"Jesse Hunter","8195"
"Jim Curtin","12388"
"Suzan-Lori Parks","7691"
"Johannes Piron","6084"
"Katharine Graham","2616"
"Roberta Miller","2850"
"Ellis Weiner","2093"
"David Slonim","11458"
"Zilpha Keatley Snyder","5441"
"Ionicus - Joshua Armitage;","12560"
"Irving Adler","912"
"Peter Maas","1892"
"Dr. Gene Brewer","9260"
"Mary Stolz","7771"
"Laura Moriarty","5714"
"Rosie O'Donnell","6138"
"Eugene Savaiano","2177"
"Thomas J Peters","8329"
"Mrs. Mary Rowlandson","9357"
"Jim Hightower","5411"
"Master Jae Woong Kim","13788"
"Bonnie Bryant","2776"
"Olivia Judson","8487"
"Jerome Agel","11683"
"Angel Pino","13580"
"Carol Shields","1099"
"Paul Turner","7677"
"Randall Rothenberg","1445"
"Steven Barnes","7081"
"Andrew Delbanco","3007"
"Henri Troyat","9725"
"Susannah Leigh","2116"
"Patricia Smith","2151"
"Kathy Love","3501"
"Neil Simon","12058"
"William Sale Jr","13033"
"Anne Heche","6821"
"Ethan Hawke","6649"
"Jane Roberts","9257"
"Richard Adams","1362"
"Mia Barron","1489"
"David Carkeet","15310"
"Michael Covino","11089"
"Richard D. Kellough","9554"
"Inoue Takehito","15479"
"Steve Salerno","7464"
"John Sparks","6053"
"Linda Lay Shuler","742"
"David West","4188"
"Bob Thiele","360"
"Gail Harvey","5472"
"Omar Khayyam","7238"
"Harry Browne","5175"
"Leslie Marmon Silko","1611"
"Claire Tomalin","12997"
"James Alan Gardner","6558"
"Ronni Eisenberg","12862"
"Ann Linnea","4407"
"Michael Peterson","14931"
"Lee Hogan","3303"
"Emily Grayson","7831"
"Jacki Lyden","10798"
"Seiji O","11498"
"Arthur Herzog","15132"
"Alan Gibbons","9072"
"Edward O. Wilson","10740"
"Francine P. Pascal","10733"
"Julian Murphet","7065"
"David Mulroy","8575"
"Geoffrey Moss","12117"
"C.J. Anders","11748"
"Elizabeth R","5744"
"Mario Puzo","2748"
"Shireen Dodson","14537"
"Charlotte Agell","11148"
"Thornton Wilder","5513"
"Rolf Fjelde","3860"
"Randall Robinson","3475"
"Jon Bellini","10909"
"Lloyd Alexander","3327"
"Samuel R. Delany","4051"
"David Floyd","8200"
"Jennifer F. Wyatt","8974"
"Elizabeth Duke","10136"
"Reed Irvine","7439"
"Jim Toomey","13510"
"Mary Renault","2925"
"Julia Cameron","3620"
"Bertel Bruun","9604"
"Greg Keyes","11680"
"Megan McCafferty","3124"
"Hannah Howell","7526"
"Cynthia Hartwick","11194"
"White Deer Of Autumn","8253"
"Judy Duarte","12645"
"Linda Frankel","10610"
"Richard Eyre","8398"
"Gary Rubin","10329"
"Chris Rankin","13799"
"Anne. McCaffrey","10687"
"Jessie Lee Brown Foveaux","13332"
"August Wilson","1083"
"Emma Callery","1639"
"J. T. Leroy","11504"
"Linda Hamalian","14131"
"Frank Muir","6910"
"Brian Haig","9665"
"Nancy Pickard","2768"
"Carlton Smith","6560"
"David Copperfield","8774"
"John Wideman","11545"
"Billie Letts","668"
"Ronald Sanders","6120"
"Amitav Ghosh","7221"
"Gina B. Nahai","5318"
"Pearl S. Buck","2418"
"Marvin Allen","3384"
"Erik Sherman","7635"
"Amelie Thoma","6785"
"Kristina Cordero","6295"
"Yatri","8326"
"Lynn Sweat","5680"
"Dorothy Sterling","1288"
"Susan Feldmann","13001"
"Diane Mason","11842"
"Marlin S. Potash","14544"
"Dick King-Smith","12976"
"Tracey West","3791"
"Åke Edwardson","9989"
"J.M. Dillard","5148"
"François Maspéro","4215"
"Bernard Peterson","11484"
"R.A. Macavoy","2682"
"P.J. Gearing","9479"
"Geoff Garvey","7326"
"Adele Parks","11874"
"John Huey","11901"
"Uwe Timm","12420"
"Karen Duffy","9886"
"Edward Koren","6103"
"George Guthridge","5794"
"A.E.W. Mason","15232"
"Samuel C. Brownstein","6996"
"Walter D. Edmonds","6355"
"Persia Woolley","5384"
"Hilaire Belloc","6036"
"Tom Tiede","14218"
"Aliki","11397"
"Velma Barfield","11010"
"Mark T. Sullivan","5103"
"Roland Green","3073"
"Wayland Drew (Adapter)","14115"
"Brian Tracy","7126"
"Jenelle Feyh","7538"
"Edith Hamilton","5552"
"Aola Vandergriff","6016"
"John Madden","10545"
"Al Andersen","12132"
"Robert E. Ler","3594"
"Ken Catran","8667"
"Kay S. Lawerence","7137"
"Judy Christenberry","3468"
"Eugen Herrigel","1901"
"Stephen Jones","5950"
"Gordon Thomas","14369"
"Clifford N. Lazarus","1147"
"Bud MacFarlane Jr.","9396"
"Graham Lord","12078"
"George Reese","13422"
"Tibor Gergely","12056"
"Federica De Cesco","5919"
"Pamela Britton","2260"
"Leonard Tourney","14380"
"David August","14015"
"Charles Purdy","3126"
"David Edmonds","8288"
"Richard Shenkman","8848"
"Marcy  Blum","6062"
"Paul Kelley","7134"
"Charles Harrington Elster","6741"
"Sarah Vowell","5256"
"Víctor E. Villaseñor","7188"
"Gwendolyn Mitchell Diaz","5876"
"Suzanne Ellison","9526"
"Leonard Maltin","9197"
"Mark Williams","10145"
"Lillian Hellman","11021"
"Jacqueline Diamond","10194"
"Russell Kirk","9348"
"Melisa Michaels","801"
"Ineke Van Sijl","13966"
"Helen Hull","14260"
"David Hussey","5121"
"Leisure Arts","12742"
"D.G.","8437"
"Marcel Socia","15359"
"Pauline Baynes","833"
"Dr. Samuel Adams","11375"
"Kr","7411"
"Christoph Hein","1053"
"Marc Mécréant","13539"
"Denny Sargent","13660"
"Marilyn Yalom","10919"
"Sarah James","15082"
"Nick Yapp","13975"
"Halston","11572"
